,0,1,2,3,4,5
1072,0.0,0.0,0.0,0.0,0.0,1.0
1073,0.0,1.0,0.0,1.0,1.0,1.0
1074,0.0,0.0,0.0,1.0,0.0,0.0
1075,5.0,1.0,0.0,0.0,0.0,0.0
1076,1.0,1.0,0.0,1.0,0.0,1.0
1077,6.0,1.0,0.0,0.0,0.0,0.0
1078,5.0,1.0,0.0,0.0,0.0,1.0
1079,0.0,0.0,0.0,0.0,1.0,1.0
1080,3.0,1.0,0.0,1.0,0.0,0.0
1081,10.0,1.0,0.0,1.0,0.0,0.0
1082,3.0,0.0,0.0,1.0,0.0,0.0
1083,17.0,1.0,0.0,0.0,0.0,1.0
1084,1.0,1.0,0.0,1.0,1.0,0.0
1085,2.0,0.0,1.0,0.0,0.0,1.0
1086,4.0,0.0,0.0,0.0,1.0,0.0
1087,0.0,1.0,0.0,0.0,0.0,0.0
1088,2.0,0.0,0.0,0.0,0.0,1.0
1089,0.0,0.0,0.0,1.0,0.0,0.0
1090,1.0,0.0,0.0,0.0,0.0,0.0
1091,22.0,1.0,0.0,0.0,1.0,1.0
1092,5.0,1.0,0.0,0.0,0.0,0.0
1093,3.0,1.0,0.0,1.0,0.0,1.0
1094,1.0,1.0,0.0,0.0,0.0,0.0
1095,13.0,1.0,0.0,0.0,0.0,0.0
1096,5.0,1.0,0.0,0.0,1.0,1.0
1097,11.0,1.0,1.0,0.0,0.0,1.0
1098,1.0,0.0,0.0,0.0,0.0,0.0
1099,5.0,1.0,0.0,0.0,0.0,0.0
1100,3.0,0.0,0.0,0.0,1.0,0.0
1101,16.0,1.0,0.0,0.0,0.0,0.0
1102,3.0,0.0,0.0,0.0,1.0,0.0
1103,8.0,0.0,1.0,0.0,0.0,0.0
1104,0.0,0.0,0.0,0.0,0.0,1.0
1105,0.0,0.0,1.0,0.0,0.0,0.0
1106,0.0,0.0,0.0,0.0,0.0,0.0
1107,0.0,0.0,1.0,0.0,0.0,1.0
1108,1.0,1.0,0.0,1.0,0.0,0.0
1109,6.0,1.0,0.0,1.0,0.0,0.0
1110,0.0,0.0,1.0,0.0,0.0,0.0
1111,21.0,1.0,0.0,0.0,0.0,0.0
1112,9.0,1.0,0.0,0.0,0.0,0.0
1113,0.0,0.0,1.0,0.0,1.0,1.0
1114,0.0,1.0,0.0,1.0,0.0,1.0
1115,1.0,0.0,0.0,1.0,0.0,1.0
1116,18.0,1.0,0.0,0.0,0.0,0.0
1117,2.0,1.0,0.0,0.0,0.0,1.0
1118,4.0,1.0,0.0,0.0,1.0,1.0
1119,1.0,0.0,1.0,0.0,1.0,0.0
1120,1.0,0.0,0.0,0.0,0.0,0.0
1121,0.0,0.0,1.0,0.0,0.0,1.0
1122,0.0,0.0,1.0,0.0,0.0,1.0
1123,1.0,0.0,1.0,0.0,0.0,0.0
1124,0.0,0.0,0.0,1.0,1.0,1.0
1125,2.0,0.0,0.0,0.0,0.0,1.0
1126,4.0,0.0,0.0,0.0,1.0,1.0
1127,5.0,0.0,0.0,0.0,0.0,0.0
1128,0.0,0.0,0.0,0.0,0.0,0.0
1129,23.0,1.0,0.0,0.0,0.0,0.0
1130,11.0,1.0,1.0,0.0,0.0,0.0
1131,23.0,1.0,1.0,0.0,0.0,1.0
1132,0.0,0.0,0.0,1.0,0.0,0.0
1133,3.0,0.0,1.0,0.0,0.0,1.0
1134,2.0,0.0,0.0,0.0,1.0,0.0
1135,0.0,1.0,0.0,1.0,1.0,0.0
1136,2.0,0.0,0.0,0.0,0.0,0.0
1137,1.0,0.0,0.0,0.0,1.0,1.0
1138,11.0,1.0,0.0,0.0,0.0,0.0
1139,1.0,0.0,1.0,0.0,0.0,0.0
1140,0.0,0.0,0.0,1.0,0.0,0.0
1141,0.0,0.0,0.0,0.0,0.0,1.0
1142,1.0,0.0,1.0,0.0,0.0,0.0
1143,20.0,1.0,1.0,0.0,0.0,0.0
1144,1.0,0.0,0.0,1.0,0.0,0.0
1145,0.0,1.0,0.0,1.0,1.0,1.0
1146,5.0,1.0,1.0,0.0,0.0,0.0
1147,3.0,0.0,1.0,0.0,0.0,0.0
1148,6.0,1.0,0.0,0.0,0.0,1.0
1149,2.0,0.0,0.0,0.0,1.0,0.0
1150,24.0,1.0,0.0,0.0,0.0,0.0
1151,0.0,0.0,0.0,0.0,1.0,0.0
1152,3.0,0.0,0.0,0.0,0.0,0.0
1153,1.0,1.0,0.0,0.0,0.0,1.0
1154,1.0,0.0,1.0,0.0,0.0,0.0
1155,14.0,1.0,0.0,0.0,0.0,0.0
1156,9.0,1.0,1.0,0.0,0.0,0.0
1157,0.0,0.0,0.0,1.0,0.0,0.0
1158,5.0,1.0,0.0,0.0,0.0,0.0
1159,5.0,0.0,1.0,0.0,0.0,1.0
1160,0.0,0.0,1.0,0.0,0.0,0.0
1161,3.0,0.0,0.0,0.0,0.0,1.0
1162,0.0,0.0,0.0,0.0,0.0,0.0
1163,0.0,0.0,0.0,0.0,0.0,1.0
1164,2.0,1.0,0.0,0.0,0.0,0.0
1165,3.0,0.0,0.0,0.0,0.0,0.0
1166,1.0,0.0,1.0,0.0,0.0,1.0
1167,0.0,0.0,1.0,0.0,1.0,1.0
1168,1.0,0.0,0.0,1.0,0.0,0.0
1169,1.0,0.0,0.0,1.0,0.0,0.0
1170,8.0,0.0,1.0,0.0,0.0,0.0
1171,3.0,1.0,0.0,1.0,0.0,0.0
1172,0.0,1.0,0.0,0.0,0.0,1.0
1173,1.0,0.0,1.0,0.0,0.0,0.0
1174,9.0,1.0,0.0,0.0,0.0,1.0
1175,1.0,0.0,1.0,0.0,0.0,1.0
1176,0.0,0.0,1.0,0.0,0.0,0.0
1177,36.0,1.0,1.0,0.0,0.0,0.0
1178,4.0,1.0,0.0,0.0,1.0,0.0
1179,2.0,0.0,0.0,1.0,0.0,0.0
1180,4.0,0.0,0.0,0.0,0.0,1.0
1181,0.0,0.0,0.0,0.0,0.0,0.0
1182,1.0,1.0,0.0,1.0,0.0,0.0
1183,1.0,0.0,0.0,0.0,0.0,0.0
1184,3.0,0.0,1.0,0.0,1.0,0.0
1185,0.0,0.0,0.0,0.0,0.0,0.0
1186,1.0,0.0,0.0,0.0,1.0,1.0
1187,3.0,0.0,0.0,0.0,0.0,0.0
1188,8.0,1.0,1.0,0.0,0.0,1.0
1189,2.0,0.0,0.0,1.0,0.0,0.0
1190,1.0,1.0,0.0,0.0,1.0,1.0
1191,0.0,0.0,0.0,0.0,0.0,0.0
1192,0.0,0.0,1.0,0.0,0.0,1.0
1193,0.0,0.0,0.0,0.0,1.0,1.0
1194,3.0,1.0,0.0,0.0,0.0,0.0
1195,3.0,0.0,0.0,0.0,0.0,1.0
1196,10.0,0.0,1.0,0.0,0.0,0.0
1197,2.0,1.0,0.0,1.0,0.0,0.0
1198,2.0,0.0,0.0,0.0,1.0,1.0
1199,0.0,0.0,0.0,1.0,0.0,1.0
1200,1.0,1.0,0.0,0.0,0.0,0.0
1201,0.0,0.0,0.0,0.0,0.0,1.0
1202,1.0,0.0,0.0,0.0,0.0,1.0
1203,0.0,0.0,0.0,0.0,1.0,0.0
1204,9.0,1.0,0.0,0.0,0.0,0.0
1205,0.0,1.0,0.0,1.0,0.0,0.0
1206,5.0,0.0,0.0,0.0,1.0,0.0
1207,0.0,0.0,0.0,1.0,0.0,0.0
1208,0.0,0.0,0.0,0.0,0.0,1.0
1209,0.0,0.0,0.0,0.0,0.0,1.0
1210,1.0,1.0,0.0,1.0,0.0,0.0
1211,0.0,0.0,1.0,0.0,0.0,0.0
1212,6.0,0.0,0.0,0.0,0.0,0.0
1213,2.0,1.0,0.0,0.0,0.0,0.0
1214,1.0,1.0,0.0,0.0,1.0,1.0
1215,5.0,0.0,0.0,0.0,0.0,0.0
1216,1.0,1.0,0.0,0.0,0.0,0.0
1217,21.0,1.0,0.0,0.0,0.0,0.0
1218,1.0,0.0,0.0,1.0,0.0,1.0
1219,14.0,1.0,0.0,0.0,1.0,0.0
1220,1.0,0.0,0.0,1.0,0.0,1.0
1221,1.0,0.0,1.0,0.0,0.0,0.0
1222,0.0,0.0,0.0,0.0,1.0,0.0
1223,0.0,0.0,1.0,0.0,0.0,0.0
1224,15.0,1.0,0.0,0.0,0.0,0.0
1225,1.0,0.0,1.0,0.0,0.0,0.0
1226,1.0,0.0,0.0,0.0,0.0,0.0
1227,2.0,0.0,0.0,0.0,1.0,1.0
1228,3.0,0.0,1.0,0.0,0.0,0.0
1229,2.0,1.0,0.0,0.0,0.0,0.0
1230,1.0,0.0,0.0,0.0,0.0,0.0
1231,0.0,0.0,0.0,0.0,0.0,1.0
1232,1.0,0.0,0.0,0.0,1.0,1.0
1233,4.0,1.0,0.0,0.0,0.0,0.0
1234,0.0,1.0,0.0,0.0,0.0,1.0
1235,0.0,0.0,0.0,0.0,1.0,0.0
1236,1.0,0.0,0.0,0.0,1.0,1.0
1237,8.0,1.0,1.0,0.0,0.0,0.0
1238,2.0,0.0,0.0,1.0,0.0,0.0
1239,0.0,0.0,0.0,0.0,0.0,0.0
1240,0.0,0.0,0.0,0.0,0.0,1.0
1241,0.0,0.0,1.0,0.0,0.0,0.0
1242,20.0,1.0,0.0,0.0,0.0,0.0
1243,0.0,1.0,0.0,0.0,1.0,0.0
1244,2.0,0.0,1.0,0.0,0.0,1.0
1245,25.0,1.0,0.0,0.0,0.0,0.0
1246,2.0,0.0,0.0,0.0,0.0,0.0
1247,7.0,1.0,0.0,0.0,0.0,0.0
1248,3.0,1.0,0.0,0.0,0.0,0.0
1249,4.0,1.0,0.0,0.0,1.0,0.0
1250,3.0,1.0,0.0,0.0,0.0,0.0
1251,0.0,0.0,0.0,0.0,1.0,0.0
1252,0.0,0.0,0.0,0.0,0.0,1.0
1253,3.0,1.0,0.0,0.0,0.0,0.0
1254,18.0,1.0,0.0,0.0,0.0,0.0
1255,0.0,1.0,0.0,1.0,1.0,1.0
1256,9.0,1.0,0.0,0.0,0.0,0.0
1257,4.0,0.0,0.0,0.0,0.0,1.0
1258,6.0,1.0,0.0,0.0,0.0,1.0
1259,9.0,1.0,0.0,0.0,0.0,0.0
1260,9.0,1.0,0.0,0.0,0.0,0.0
1261,2.0,0.0,0.0,0.0,0.0,0.0
1262,0.0,0.0,0.0,0.0,1.0,0.0
1263,6.0,1.0,0.0,0.0,0.0,0.0
1264,1.0,0.0,0.0,0.0,0.0,1.0
1265,7.0,1.0,0.0,0.0,0.0,0.0
1266,4.0,1.0,0.0,0.0,0.0,0.0
1267,17.0,1.0,0.0,0.0,0.0,0.0
1268,1.0,0.0,1.0,0.0,0.0,0.0
1269,0.0,1.0,0.0,1.0,0.0,1.0
1270,0.0,0.0,1.0,0.0,0.0,1.0
1271,3.0,0.0,0.0,0.0,0.0,0.0
1272,10.0,1.0,1.0,0.0,0.0,0.0
1273,6.0,0.0,0.0,0.0,0.0,1.0
1274,0.0,0.0,1.0,0.0,0.0,1.0
1275,10.0,1.0,0.0,0.0,0.0,0.0
1276,1.0,0.0,0.0,1.0,0.0,0.0
1277,2.0,0.0,0.0,0.0,0.0,0.0
1278,0.0,0.0,0.0,1.0,0.0,1.0
1279,0.0,0.0,1.0,0.0,0.0,0.0
1280,9.0,0.0,1.0,0.0,0.0,1.0
1281,1.0,1.0,0.0,1.0,0.0,0.0
1282,7.0,1.0,0.0,0.0,0.0,0.0
1283,17.0,1.0,0.0,0.0,1.0,0.0
1284,9.0,1.0,0.0,0.0,0.0,0.0
1285,9.0,1.0,0.0,0.0,0.0,0.0
1286,15.0,1.0,0.0,0.0,0.0,0.0
1287,1.0,0.0,0.0,0.0,0.0,0.0
1288,3.0,1.0,0.0,0.0,1.0,0.0
1289,3.0,0.0,0.0,0.0,0.0,0.0
1290,5.0,1.0,1.0,0.0,0.0,1.0
1291,2.0,1.0,1.0,0.0,0.0,0.0
1292,5.0,0.0,1.0,0.0,0.0,0.0
1293,15.0,1.0,0.0,1.0,0.0,0.0
1294,1.0,0.0,1.0,0.0,0.0,1.0
1295,0.0,1.0,0.0,1.0,0.0,0.0
1296,0.0,1.0,0.0,1.0,0.0,0.0
1297,11.0,1.0,0.0,0.0,0.0,0.0
1298,9.0,0.0,1.0,0.0,0.0,0.0
1299,0.0,0.0,0.0,0.0,0.0,0.0
1300,9.0,0.0,0.0,0.0,0.0,1.0
1301,0.0,0.0,0.0,0.0,0.0,1.0
1302,1.0,0.0,0.0,0.0,0.0,0.0
1303,2.0,0.0,0.0,0.0,0.0,0.0
1304,1.0,0.0,1.0,0.0,1.0,0.0
1305,2.0,1.0,0.0,0.0,0.0,0.0
1306,5.0,1.0,0.0,0.0,0.0,0.0
1307,2.0,0.0,1.0,0.0,1.0,0.0
1308,0.0,0.0,0.0,0.0,0.0,1.0
1309,2.0,1.0,0.0,0.0,1.0,0.0
1310,0.0,0.0,0.0,1.0,0.0,0.0
1311,2.0,1.0,0.0,1.0,0.0,0.0
1312,0.0,0.0,0.0,0.0,0.0,0.0
1313,0.0,0.0,0.0,0.0,0.0,0.0
1314,1.0,1.0,0.0,1.0,0.0,0.0
1315,0.0,0.0,0.0,0.0,1.0,1.0
1316,1.0,1.0,0.0,1.0,0.0,0.0
1317,1.0,0.0,0.0,0.0,0.0,1.0
1318,1.0,0.0,0.0,0.0,0.0,0.0
1319,3.0,0.0,0.0,0.0,0.0,1.0
1320,5.0,0.0,0.0,0.0,0.0,0.0
1321,4.0,1.0,0.0,1.0,0.0,0.0
1322,2.0,0.0,1.0,0.0,0.0,0.0
1323,4.0,1.0,0.0,0.0,0.0,1.0
1324,0.0,0.0,0.0,0.0,0.0,0.0
1325,3.0,1.0,0.0,0.0,0.0,0.0
1326,3.0,0.0,0.0,0.0,1.0,0.0
1327,11.0,1.0,0.0,0.0,0.0,1.0
1328,1.0,0.0,0.0,1.0,0.0,1.0
1329,0.0,1.0,0.0,1.0,1.0,1.0
1330,0.0,0.0,0.0,0.0,0.0,1.0
1331,1.0,1.0,0.0,1.0,0.0,1.0
1332,5.0,1.0,0.0,0.0,0.0,0.0
1333,0.0,0.0,1.0,0.0,0.0,0.0
1334,6.0,1.0,0.0,0.0,0.0,0.0
1335,1.0,1.0,0.0,0.0,0.0,1.0
1336,0.0,1.0,0.0,0.0,1.0,1.0
1337,0.0,1.0,1.0,0.0,1.0,0.0
1338,1.0,1.0,0.0,0.0,0.0,0.0
1339,2.0,0.0,1.0,0.0,0.0,0.0
1340,1.0,1.0,0.0,1.0,0.0,0.0
1341,0.0,0.0,0.0,0.0,0.0,0.0
1342,1.0,1.0,0.0,0.0,0.0,0.0
1343,0.0,1.0,0.0,0.0,0.0,0.0
1344,1.0,0.0,1.0,0.0,0.0,1.0
1345,0.0,0.0,0.0,0.0,1.0,1.0
1346,1.0,0.0,0.0,0.0,0.0,0.0
1347,0.0,0.0,0.0,0.0,0.0,1.0
1348,8.0,1.0,0.0,1.0,0.0,0.0
1349,0.0,0.0,0.0,0.0,1.0,1.0
1350,2.0,1.0,0.0,1.0,0.0,0.0
1351,0.0,0.0,0.0,0.0,1.0,1.0
1352,8.0,1.0,0.0,0.0,0.0,0.0
1353,0.0,0.0,0.0,1.0,0.0,0.0
1354,0.0,0.0,0.0,0.0,1.0,0.0
1355,0.0,1.0,0.0,0.0,1.0,0.0
1356,0.0,0.0,0.0,0.0,0.0,1.0
1357,0.0,1.0,0.0,0.0,1.0,0.0
1358,9.0,1.0,0.0,0.0,0.0,0.0
1359,0.0,0.0,1.0,0.0,0.0,1.0
1360,4.0,1.0,0.0,1.0,0.0,0.0
1361,14.0,0.0,1.0,0.0,0.0,1.0
1362,0.0,0.0,0.0,1.0,0.0,1.0
1363,6.0,1.0,0.0,0.0,0.0,1.0
1364,0.0,0.0,1.0,0.0,0.0,0.0
1365,4.0,1.0,0.0,0.0,0.0,1.0
1366,1.0,1.0,0.0,0.0,1.0,1.0
1367,8.0,1.0,0.0,0.0,0.0,1.0
1368,3.0,1.0,0.0,0.0,0.0,0.0
1369,0.0,0.0,0.0,1.0,0.0,0.0
1370,0.0,0.0,0.0,0.0,1.0,1.0
1371,2.0,0.0,0.0,0.0,0.0,0.0
1372,0.0,1.0,0.0,1.0,0.0,1.0
1373,6.0,0.0,1.0,0.0,0.0,0.0
1374,10.0,0.0,1.0,0.0,0.0,0.0
1375,0.0,1.0,0.0,1.0,0.0,0.0
1376,0.0,0.0,0.0,0.0,0.0,1.0
1377,4.0,0.0,0.0,0.0,0.0,0.0
1378,2.0,0.0,0.0,0.0,1.0,0.0
1379,21.0,1.0,0.0,0.0,0.0,0.0
1380,16.0,1.0,1.0,0.0,0.0,0.0
1381,0.0,1.0,0.0,1.0,1.0,1.0
1382,7.0,1.0,1.0,0.0,0.0,0.0
1383,3.0,1.0,0.0,0.0,0.0,1.0
1384,5.0,1.0,0.0,0.0,0.0,1.0
1385,9.0,1.0,0.0,0.0,0.0,0.0
1386,1.0,0.0,0.0,0.0,1.0,0.0
1387,20.0,1.0,0.0,0.0,1.0,0.0
1388,0.0,0.0,0.0,0.0,0.0,1.0
1389,1.0,1.0,0.0,0.0,0.0,1.0
1390,0.0,1.0,0.0,0.0,1.0,1.0
1391,1.0,0.0,0.0,1.0,0.0,0.0
1392,5.0,0.0,0.0,0.0,0.0,0.0
1393,1.0,0.0,1.0,0.0,0.0,0.0
1394,3.0,0.0,0.0,0.0,1.0,0.0
1395,0.0,1.0,0.0,0.0,0.0,0.0
1396,0.0,0.0,0.0,0.0,1.0,0.0
1397,2.0,0.0,1.0,0.0,0.0,1.0
1398,0.0,0.0,1.0,0.0,0.0,1.0
1399,4.0,0.0,0.0,0.0,1.0,0.0
1400,0.0,0.0,0.0,0.0,0.0,0.0
1401,10.0,1.0,0.0,0.0,0.0,0.0
1402,1.0,0.0,0.0,0.0,0.0,0.0
1403,1.0,1.0,0.0,1.0,0.0,1.0
1404,4.0,1.0,1.0,0.0,0.0,1.0
1405,4.0,1.0,0.0,0.0,0.0,0.0
1406,11.0,0.0,0.0,0.0,0.0,1.0
1407,1.0,1.0,0.0,0.0,0.0,1.0
1408,0.0,1.0,0.0,1.0,0.0,1.0
1409,0.0,0.0,0.0,0.0,0.0,1.0
1410,0.0,0.0,1.0,0.0,0.0,1.0
1411,6.0,0.0,0.0,0.0,0.0,0.0
1412,3.0,1.0,0.0,1.0,0.0,0.0
1413,5.0,1.0,0.0,0.0,0.0,0.0
1414,0.0,1.0,0.0,1.0,0.0,0.0
1415,0.0,1.0,1.0,0.0,0.0,1.0
1416,1.0,1.0,0.0,0.0,0.0,1.0
1417,1.0,0.0,1.0,0.0,1.0,0.0
1418,4.0,1.0,0.0,0.0,0.0,0.0
1419,15.0,1.0,1.0,0.0,0.0,0.0
1420,4.0,0.0,0.0,0.0,0.0,1.0
1421,1.0,0.0,0.0,1.0,1.0,0.0
1422,2.0,0.0,0.0,0.0,0.0,1.0
1423,2.0,1.0,0.0,0.0,0.0,0.0
1424,0.0,1.0,0.0,1.0,0.0,0.0
1425,0.0,0.0,0.0,0.0,0.0,1.0
1426,3.0,0.0,0.0,0.0,0.0,0.0
1427,0.0,0.0,0.0,0.0,0.0,0.0
1428,2.0,1.0,0.0,0.0,1.0,1.0
1429,18.0,1.0,0.0,0.0,0.0,0.0
1430,0.0,1.0,0.0,1.0,0.0,0.0
1431,1.0,0.0,0.0,1.0,0.0,0.0
1432,0.0,0.0,0.0,0.0,1.0,0.0
1433,7.0,1.0,0.0,0.0,0.0,0.0
1434,0.0,0.0,0.0,0.0,1.0,1.0
1435,0.0,0.0,1.0,0.0,1.0,0.0
1436,2.0,1.0,0.0,0.0,0.0,0.0
1437,6.0,1.0,0.0,0.0,0.0,0.0
1438,1.0,0.0,1.0,0.0,0.0,0.0
1439,2.0,0.0,0.0,0.0,0.0,1.0
1440,7.0,1.0,0.0,0.0,0.0,0.0
1441,0.0,0.0,0.0,0.0,0.0,1.0
1442,5.0,0.0,1.0,0.0,0.0,0.0
1443,0.0,1.0,0.0,1.0,1.0,0.0
1444,10.0,1.0,0.0,0.0,0.0,0.0
1445,1.0,1.0,0.0,1.0,0.0,0.0
1446,6.0,1.0,0.0,0.0,0.0,0.0
1447,4.0,1.0,0.0,0.0,0.0,0.0
1448,2.0,0.0,1.0,0.0,0.0,0.0
1449,0.0,1.0,0.0,0.0,0.0,0.0
1450,1.0,0.0,0.0,0.0,0.0,0.0
1451,0.0,0.0,0.0,0.0,0.0,1.0
1452,0.0,0.0,1.0,0.0,0.0,1.0
1453,11.0,1.0,0.0,0.0,0.0,0.0
1454,0.0,1.0,0.0,0.0,1.0,0.0
1455,0.0,0.0,0.0,0.0,0.0,0.0
1456,3.0,1.0,0.0,1.0,0.0,0.0
1457,0.0,0.0,1.0,0.0,0.0,1.0
1458,5.0,0.0,1.0,0.0,0.0,1.0
1459,3.0,1.0,0.0,1.0,1.0,1.0
1460,0.0,0.0,0.0,1.0,0.0,1.0
1461,3.0,0.0,0.0,0.0,1.0,0.0
1462,0.0,1.0,0.0,1.0,1.0,0.0
1463,0.0,0.0,0.0,0.0,0.0,1.0
1464,5.0,1.0,0.0,0.0,0.0,1.0
1465,0.0,0.0,1.0,0.0,0.0,0.0
1466,0.0,0.0,1.0,0.0,0.0,1.0
1467,5.0,1.0,0.0,0.0,0.0,0.0
1468,0.0,0.0,0.0,1.0,0.0,0.0
1469,1.0,0.0,0.0,0.0,0.0,0.0
1470,2.0,0.0,1.0,0.0,0.0,0.0
1471,0.0,0.0,0.0,0.0,0.0,1.0
1472,10.0,1.0,0.0,0.0,1.0,0.0
1473,8.0,0.0,0.0,0.0,0.0,0.0
1474,0.0,0.0,1.0,0.0,0.0,1.0
1475,1.0,1.0,0.0,1.0,0.0,0.0
1476,3.0,1.0,0.0,1.0,0.0,0.0
1477,0.0,0.0,0.0,1.0,0.0,0.0
1478,7.0,1.0,0.0,0.0,0.0,0.0
1479,0.0,1.0,0.0,1.0,0.0,0.0
1480,0.0,0.0,0.0,0.0,0.0,0.0
1481,1.0,1.0,0.0,1.0,0.0,0.0
1482,5.0,1.0,0.0,0.0,0.0,1.0
1483,0.0,1.0,0.0,1.0,1.0,1.0
1484,2.0,1.0,0.0,1.0,0.0,1.0
1485,5.0,1.0,0.0,0.0,0.0,0.0
1486,1.0,0.0,0.0,1.0,0.0,1.0
1487,8.0,1.0,0.0,0.0,0.0,1.0
1488,1.0,0.0,1.0,0.0,0.0,0.0
1489,14.0,0.0,1.0,0.0,0.0,0.0
1490,1.0,0.0,0.0,0.0,0.0,1.0
1491,1.0,0.0,1.0,0.0,1.0,0.0
1492,6.0,1.0,0.0,1.0,0.0,0.0
1493,8.0,1.0,0.0,1.0,0.0,0.0
1494,6.0,1.0,0.0,0.0,0.0,0.0
1495,1.0,1.0,0.0,1.0,0.0,0.0
1496,0.0,1.0,0.0,1.0,1.0,0.0
1497,0.0,1.0,0.0,0.0,0.0,0.0
1498,11.0,1.0,0.0,1.0,0.0,0.0
1499,0.0,0.0,0.0,1.0,0.0,0.0
1500,4.0,1.0,1.0,0.0,0.0,1.0
1501,0.0,0.0,0.0,0.0,0.0,0.0
1502,0.0,1.0,0.0,1.0,0.0,0.0
1503,0.0,0.0,0.0,0.0,1.0,1.0
1504,4.0,1.0,1.0,0.0,0.0,0.0
1505,4.0,1.0,0.0,0.0,0.0,1.0
1506,4.0,1.0,0.0,1.0,0.0,1.0
1507,11.0,1.0,0.0,0.0,0.0,0.0
1508,1.0,1.0,0.0,0.0,0.0,1.0
1509,0.0,0.0,1.0,0.0,0.0,1.0
1510,3.0,0.0,0.0,0.0,1.0,1.0
1511,1.0,0.0,0.0,0.0,1.0,1.0
1512,4.0,0.0,1.0,0.0,0.0,0.0
1513,2.0,1.0,0.0,0.0,1.0,0.0
1514,0.0,1.0,0.0,1.0,0.0,0.0
1515,2.0,0.0,0.0,1.0,0.0,1.0
1516,1.0,0.0,0.0,0.0,0.0,1.0
1517,1.0,0.0,1.0,0.0,0.0,1.0
1518,1.0,1.0,0.0,1.0,0.0,1.0
1519,1.0,1.0,0.0,1.0,0.0,0.0
1520,1.0,0.0,1.0,0.0,0.0,0.0
1521,2.0,0.0,0.0,0.0,1.0,0.0
1522,0.0,1.0,0.0,1.0,0.0,0.0
1523,18.0,1.0,1.0,0.0,0.0,0.0
1524,3.0,0.0,1.0,0.0,0.0,0.0
1525,0.0,0.0,0.0,0.0,0.0,1.0
1526,0.0,0.0,1.0,0.0,0.0,1.0
1527,9.0,1.0,0.0,0.0,1.0,0.0
1528,5.0,0.0,0.0,0.0,1.0,0.0
1529,2.0,0.0,1.0,0.0,0.0,0.0
1530,0.0,1.0,0.0,1.0,0.0,0.0
1531,4.0,0.0,1.0,0.0,0.0,0.0
1532,1.0,0.0,0.0,0.0,0.0,0.0
1533,4.0,1.0,0.0,0.0,1.0,1.0
1534,0.0,0.0,0.0,0.0,0.0,0.0
1535,0.0,0.0,0.0,1.0,0.0,0.0
1536,0.0,1.0,0.0,1.0,0.0,0.0
1537,38.0,1.0,1.0,0.0,0.0,0.0
1538,0.0,0.0,0.0,0.0,0.0,0.0
1539,0.0,0.0,1.0,0.0,1.0,0.0
1540,0.0,0.0,0.0,0.0,0.0,0.0
1541,0.0,0.0,0.0,1.0,1.0,1.0
1542,2.0,0.0,0.0,0.0,0.0,1.0
1543,8.0,1.0,1.0,0.0,0.0,0.0
1544,1.0,1.0,0.0,0.0,1.0,0.0
1545,0.0,0.0,0.0,0.0,0.0,1.0
1546,6.0,1.0,0.0,0.0,0.0,1.0
1547,8.0,1.0,0.0,1.0,0.0,0.0
1548,0.0,0.0,0.0,0.0,1.0,0.0
1549,1.0,0.0,0.0,0.0,0.0,1.0
1550,14.0,1.0,0.0,0.0,0.0,0.0
1551,0.0,0.0,0.0,1.0,0.0,0.0
1552,2.0,0.0,1.0,0.0,1.0,1.0
1553,5.0,0.0,0.0,0.0,0.0,0.0
1554,0.0,0.0,1.0,0.0,1.0,1.0
1555,7.0,1.0,1.0,0.0,0.0,0.0
1556,1.0,0.0,0.0,0.0,1.0,0.0
1557,7.0,0.0,0.0,0.0,0.0,0.0
1558,4.0,1.0,0.0,0.0,0.0,1.0
1559,1.0,0.0,1.0,0.0,0.0,0.0
1560,3.0,0.0,0.0,0.0,0.0,0.0
1561,7.0,1.0,0.0,0.0,0.0,0.0
1562,0.0,0.0,0.0,1.0,0.0,0.0
1563,3.0,0.0,0.0,1.0,0.0,0.0
1564,2.0,1.0,0.0,1.0,1.0,1.0
1565,4.0,0.0,0.0,0.0,0.0,0.0
1566,10.0,1.0,0.0,0.0,0.0,0.0
1567,0.0,1.0,0.0,1.0,0.0,0.0
1568,0.0,0.0,0.0,0.0,0.0,0.0
1569,0.0,0.0,0.0,0.0,0.0,0.0
1570,4.0,0.0,1.0,0.0,0.0,0.0
1571,3.0,0.0,0.0,0.0,0.0,1.0
1572,17.0,0.0,0.0,0.0,0.0,0.0
1573,1.0,0.0,0.0,0.0,0.0,0.0
1574,0.0,0.0,0.0,1.0,0.0,0.0
1575,0.0,0.0,0.0,0.0,1.0,1.0
1576,3.0,0.0,0.0,0.0,0.0,0.0
1577,1.0,0.0,0.0,0.0,0.0,1.0
1578,4.0,0.0,0.0,0.0,1.0,0.0
1579,4.0,1.0,0.0,0.0,0.0,0.0
1580,19.0,1.0,0.0,0.0,0.0,1.0
1581,1.0,1.0,0.0,1.0,0.0,0.0
1582,1.0,1.0,0.0,1.0,0.0,0.0
1583,0.0,1.0,0.0,1.0,0.0,1.0
1584,0.0,0.0,1.0,0.0,0.0,1.0
1585,3.0,1.0,1.0,0.0,0.0,0.0
1586,4.0,0.0,1.0,0.0,0.0,0.0
1587,0.0,0.0,1.0,0.0,0.0,1.0
1588,1.0,0.0,0.0,0.0,0.0,1.0
1589,5.0,0.0,0.0,0.0,0.0,1.0
